Income_Distance,OverTime_Yes,Income_Rel_Role,Age,DailyRate,TotalWorkingYears,TotalSatisfaction,Loyalty,MonthlyRate,YearsAtCompany,HourlyRate,Stability,StockOptionLevel,DistanceFromHome,JobLevel,PercentSalaryHike,PromotionStagnation,NumCompaniesWorked,EnvironmentSatisfaction,JobSatisfaction,TrainingTimesLastYear,JobInvolvement,MaritalStatus_Single,RelationshipSatisfaction,YearsSinceLastPromotion,Attrition
232.6,1.0,0.7179073051522505,37.0,889.0,4.0,2.75,0.8,11411.0,4.0,53.0,0.49999875000312505,3.0,9.0,1.0,12.0,0.2,1.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0,0.0
500.9259259259259,0.0,1.9532719181859866,42.0,555.0,23.0,3.25,0.8333333333333334,14864.0,18.0,77.0,0.19999990000005,1.0,26.0,4.0,14.0,0.19047619047619047,5.0,3.0,2.0,2.0,3.0,0.0,4.0,4.0,0.0
355.0,0.0,0.438654766604606,18.0,230.0,0.0,3.0,0.0,25233.0,0.0,54.0,0.0,0.0,3.0,1.0,13.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0
471.7647058823529,0.0,1.1582433111905073,35.0,1232.0,12.0,2.5,0.8461538461538461,5100.0,11.0,96.0,0.8181810743808415,2.0,16.0,3.0,15.0,0.5,0.0,3.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0
194.10526315789474,0.0,1.1392667459421035,36.0,566.0,4.0,3.5,0.2,7122.0,1.0,81.0,0.0,2.0,18.0,1.0,18.0,0.0,4.0,3.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0
1827.3333333333333,0.0,0.7514594037597077,51.0,1302.0,13.0,3.25,0.2857142857142857,16321.0,4.0,84.0,0.24999937500156252,1.0,2.0,2.0,18.0,0.2,5.0,4.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0
5338.333333333333,0.0,0.9320976347921949,41.0,334.0,22.0,2.75,0.9565217391304348,15896.0,18.0,88.0,0.4545452479339782,0.0,2.0,4.0,19.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0
109.0909090909091,0.0,0.456968773800457,18.0,812.0,0.0,2.75,0.0,9724.0,0.0,69.0,0.0,0.0,10.0,1.0,12.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0
333.0,0.0,0.7519163148353186,28.0,1476.0,9.0,2.25,0.8,4824.0,8.0,68.0,0.37499953125058594,0.0,16.0,2.0,19.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0
866.125,0.0,1.0006817834462625,31.0,218.0,10.0,2.5,0.7272727272727273,12241.0,8.0,100.0,0.8749989062513672,1.0,7.0,2.0,11.0,0.7777777777777778,4.0,2.0,4.0,3.0,4.0,0.0,2.0,7.0,0.0
4806.5,0.0,1.2768365190800066,39.0,1132.0,19.0,2.5,0.9,10942.0,18.0,48.0,0.5555552469137517,3.0,1.0,3.0,17.0,0.15789473684210525,0.0,3.0,4.0,5.0,4.0,0.0,1.0,3.0,0.0
226.96,0.0,1.7527655955736159,36.0,1105.0,11.0,2.5,0.75,6927.0,9.0,47.0,0.8888879012356653,1.0,24.0,2.0,15.0,0.0,7.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0
685.5,0.0,0.791995800320292,32.0,906.0,13.0,3.0,0.9285714285714286,16985.0,13.0,91.0,0.6153841420121985,1.0,7.0,2.0,14.0,0.2857142857142857,1.0,4.0,3.0,3.0,2.0,0.0,3.0,4.0,0.0
463.88461538461536,0.0,0.7522351569053641,38.0,849.0,19.0,2.25,0.5,26707.0,10.0,81.0,0.7999992000008,1.0,25.0,3.0,17.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0
2830.0,1.0,0.7517834908969976,58.0,390.0,12.0,3.5,0.38461538461538464,17056.0,5.0,32.0,0.5999988000024,1.0,1.0,2.0,13.0,0.16666666666666666,2.0,4.0,3.0,2.0,1.0,0.0,4.0,1.0,0.0
803.5,1.0,1.4879755452016337,31.0,691.0,6.0,3.25,0.7142857142857143,10077.0,5.0,86.0,0.39999920000160005,1.0,5.0,1.0,12.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0
2136.6666666666665,0.0,1.5133093312872572,31.0,106.0,9.0,2.25,0.2,17822.0,2.0,62.0,0.9999950000249999,0.0,2.0,2.0,12.0,0.3333333333333333,3.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0
651.25,0.0,1.6094305169084488,45.0,1249.0,24.0,1.5,0.96,20308.0,18.0,97.0,0.3749998437500651,1.0,7.0,3.0,18.0,0.36,1.0,1.0,1.0,2.0,3.0,0.0,1.0,9.0,0.0
898.3333333333334,1.0,0.8317971570874099,31.0,192.0,3.0,2.5,0.5,7747.0,2.0,32.0,0.9999950000249999,1.0,2.0,1.0,18.0,0.6666666666666666,0.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0
1979.6666666666667,0.0,0.6913178711246762,33.0,553.0,12.0,2.75,0.7692307692307693,23364.0,10.0,74.0,0.5999994000006,2.0,5.0,3.0,11.0,0.7272727272727273,6.0,4.0,2.0,2.0,3.0,0.0,2.0,8.0,0.0
1551.6363636363637,1.0,0.9933838545509324,39.0,117.0,21.0,2.75,0.9545454545454546,5355.0,18.0,99.0,0.4285712244898931,0.0,10.0,4.0,14.0,0.5,1.0,3.0,1.0,3.0,3.0,0.0,4.0,11.0,0.0
223.1818181818182,0.0,0.7583784873340196,43.0,185.0,9.0,2.75,0.8,10675.0,8.0,33.0,0.8749989062513672,0.0,10.0,1.0,19.0,0.1111111111111111,0.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,0.0
6982.0,1.0,1.8547534747147834,49.0,1091.0,25.0,3.25,0.2692307692307692,17810.0,7.0,90.0,0.14285693877580175,0.0,1.0,4.0,12.0,0.0,7.0,3.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0
549.0,0.0,1.5250128954244497,52.0,723.0,11.0,2.0,0.6666666666666666,17747.0,8.0,85.0,0.24999968750039064,0.0,8.0,2.0,15.0,0.7777777777777778,2.0,3.0,2.0,3.0,2.0,0.0,1.0,7.0,1.0
413.0,1.0,0.7648212821011509,27.0,1220.0,4.0,2.25,0.8,20938.0,4.0,85.0,0.7499981250046875,0.0,5.0,1.0,12.0,0.2,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0
580.8888888888889,1.0,0.7550244427561063,32.0,588.0,13.0,3.0,0.9285714285714286,24624.0,13.0,65.0,0.9230762130182977,0.0,8.0,2.0,11.0,0.7857142857142857,1.0,3.0,2.0,2.0,2.0,0.0,4.0,11.0,0.0
1492.6666666666667,1.0,0.6467099186422808,27.0,1377.0,5.0,2.75,0.8333333333333334,5242.0,5.0,74.0,0.7999984000032001,0.0,2.0,2.0,11.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0
943.375,0.0,1.0899329513160547,31.0,691.0,13.0,3.75,0.5,7143.0,7.0,73.0,0.9999985714306123,3.0,7.0,2.0,12.0,0.125,4.0,4.0,4.0,3.0,3.0,0.0,4.0,1.0,0.0
1685.0,0.0,1.560198378136125,32.0,1018.0,10.0,2.5,0.6363636363636364,10557.0,7.0,74.0,0.9999985714306123,0.0,2.0,2.0,16.0,0.0,7.0,1.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0
1154.6666666666667,1.0,1.0691448430986226,28.0,1157.0,5.0,2.75,0.5,24737.0,3.0,84.0,0.6666644444518518,0.0,2.0,1.0,13.0,0.5,5.0,1.0,4.0,4.0,1.0,0.0,4.0,2.0,1.0
199.13793103448276,0.0,1.782422479473021,30.0,1275.0,11.0,3.75,0.8333333333333334,11934.0,10.0,64.0,0.7999992000008,2.0,28.0,2.0,13.0,0.09090909090909091,1.0,4.0,4.0,2.0,3.0,0.0,4.0,1.0,0.0
1117.875,0.0,1.225884977713073,31.0,798.0,10.0,2.5,0.9090909090909091,14034.0,10.0,48.0,0.8999991000009,1.0,7.0,3.0,24.0,0.7272727272727273,1.0,3.0,3.0,2.0,2.0,0.0,1.0,8.0,0.0
2409.0,0.0,1.1216600448151846,39.0,672.0,21.0,2.75,0.9545454545454546,21141.0,18.0,54.0,0.4285712244898931,1.0,7.0,5.0,15.0,0.5909090909090909,1.0,3.0,4.0,2.0,2.0,0.0,1.0,13.0,0.0
1309.5,1.0,0.7564686364109573,39.0,1162.0,12.0,2.5,0.07692307692307693,17778.0,1.0,41.0,0.0,0.0,3.0,2.0,18.0,0.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0
425.6363636363636,0.0,0.6761714692012413,33.0,508.0,9.0,2.75,0.7,4317.0,7.0,46.0,0.9999985714306123,0.0,10.0,2.0,14.0,0.0,3.0,2.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0
3050.0,0.0,1.141356717632714,47.0,1482.0,21.0,3.0,0.13636363636363635,16375.0,3.0,42.0,0.6666644444518518,1.0,5.0,5.0,11.0,0.25,4.0,4.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0
477.90909090909093,0.0,1.6239493718594464,43.0,559.0,9.0,3.0,0.9,6227.0,9.0,82.0,0.7777769135812072,1.0,10.0,2.0,11.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0
3174.5,1.0,0.9169185514649041,27.0,210.0,6.0,3.0,0.7142857142857143,22107.0,5.0,73.0,0.7999984000032001,1.0,1.0,2.0,13.0,0.16666666666666666,0.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0
231.85714285714286,0.0,1.50279048529076,54.0,928.0,20.0,3.25,0.19047619047619047,16885.0,4.0,31.0,0.7499981250046875,0.0,20.0,2.0,12.0,0.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,0.0,0.0
1248.125,0.0,1.3262470241354276,43.0,1001.0,10.0,1.75,0.09090909090909091,9262.0,1.0,43.0,0.0,1.0,7.0,3.0,16.0,0.0,8.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
410.77777777777777,0.0,1.1410590314479236,45.0,549.0,12.0,3.0,0.7692307692307693,9278.0,10.0,75.0,0.8999991000009,2.0,8.0,2.0,14.0,0.8181818181818182,8.5,4.0,4.0,3.0,3.0,0.0,1.0,9.0,0.0
3728.5,1.0,1.0769352084223955,40.0,1124.0,6.0,2.75,0.5714285714285714,13273.0,4.0,57.0,0.7499981250046875,3.0,1.0,2.0,22.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0
235.44444444444446,1.0,0.6545841200247607,29.0,318.0,7.0,2.25,0.875,4759.0,7.0,77.0,0.9999985714306123,0.0,8.0,1.0,11.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0
398.3,0.0,1.230395729145173,29.0,738.0,4.0,3.0,0.6,7621.0,3.0,30.0,0.6666644444518518,0.0,9.0,1.0,17.0,0.5,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,0.0
1019.6666666666666,0.0,0.8835576780378458,30.0,570.0,10.0,3.25,0.9090909090909091,5431.0,10.0,30.0,0.8999991000009,3.0,5.0,2.0,13.0,0.09090909090909091,1.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0
690.4444444444445,0.0,0.8974219371244155,27.0,1130.0,8.0,2.0,0.8888888888888888,3415.0,8.0,56.0,0.8749989062513672,1.0,8.0,2.0,18.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0
1057.8333333333333,0.0,0.8700315278480235,37.0,1192.0,8.0,3.25,0.6666666666666666,23177.0,6.0,61.0,0.33333277777870374,2.0,5.0,2.0,16.0,0.0,7.0,4.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0
719.375,1.0,0.7178697169372972,38.0,343.0,12.0,3.0,0.8461538461538461,15682.0,11.0,92.0,0.9090900826453795,1.0,15.0,3.0,14.0,0.16666666666666666,0.0,3.0,4.0,3.0,2.0,0.0,2.0,2.0,0.0
892.875,1.0,0.9791452975292945,31.0,1232.0,11.0,3.0,0.9166666666666666,25713.0,11.0,39.0,0.8181810743808415,0.0,7.0,3.0,14.0,0.3333333333333333,1.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,0.0
751.6363636363636,1.0,1.1940593138308122,29.0,144.0,7.0,2.5,0.875,11866.0,7.0,39.0,0.9999985714306123,2.0,10.0,2.0,14.0,0.125,1.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
1349.1666666666667,0.0,1.1096431728264928,35.0,1296.0,17.0,3.0,0.8888888888888888,18264.0,16.0,62.0,0.3749997656251465,0.0,5.0,3.0,13.0,0.0,0.0,3.0,2.0,5.0,3.0,1.0,4.0,0.0,0.0
107.55555555555556,0.0,0.8963038753921477,23.0,1309.0,4.0,3.0,0.8,16092.0,4.0,83.0,0.49999875000312505,2.0,26.0,1.0,12.0,0.0,1.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0
861.7142857142857,1.0,0.8268520838158623,41.0,483.0,8.0,3.25,0.5555555555555556,10110.0,5.0,95.0,0.7999984000032001,0.0,6.0,2.0,15.0,0.16666666666666666,6.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0
595.2,0.0,1.1332825590251332,47.0,1309.0,5.0,2.25,0.0,25751.0,0.0,99.0,0.0,0.0,4.0,2.0,19.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0
666.3333333333334,0.0,0.9974085589279978,42.0,810.0,16.0,2.5,0.058823529411764705,15901.0,1.0,44.0,0.0,0.0,23.0,4.0,14.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0
1549.6666666666667,0.0,0.671405630140233,29.0,746.0,4.0,2.5,0.8,16928.0,4.0,61.0,0.7499981250046875,1.0,2.0,2.0,14.0,0.0,1.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0
898.6666666666666,1.0,0.6364870447972614,42.0,544.0,4.0,3.0,0.6,24017.0,3.0,52.0,0.6666644444518518,1.0,2.0,1.0,11.0,0.25,0.0,3.0,3.0,5.0,3.0,0.0,3.0,1.0,0.0
790.0,0.0,0.7321209836992368,32.0,1062.0,8.0,2.75,0.8888888888888888,3956.0,8.0,75.0,0.0,1.0,2.0,1.0,13.0,0.0,1.0,3.0,2.0,4.0,3.0,0.0,3.0,0.0,0.0
416.8,0.0,0.7277520340581708,48.0,530.0,15.0,1.75,0.0,23978.0,0.0,91.0,0.0,1.0,29.0,3.0,21.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0
853.4285714285714,1.0,1.8438427519258578,37.0,1319.0,13.0,2.0,0.5,17001.0,7.0,51.0,0.9999985714306123,2.0,6.0,2.0,13.0,0.75,4.0,3.0,1.0,2.0,4.0,0.0,1.0,6.0,0.0
182.15384615384616,1.0,0.6839701149374368,30.0,641.0,4.0,3.25,0.4,6069.0,2.0,85.0,0.9999950000249999,1.0,25.0,2.0,12.0,0.6666666666666666,7.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0
2648.0,0.0,0.7648449596090932,26.0,933.0,8.0,2.75,0.8888888888888888,20156.0,8.0,57.0,0.8749989062513672,1.0,1.0,2.0,17.0,0.7777777777777778,1.0,3.0,3.0,3.0,3.0,0.0,2.0,7.0,0.0
2260.3333333333335,0.0,0.9006791257548659,42.0,1332.0,14.0,2.5,0.06666666666666667,17078.0,1.0,98.0,0.0,0.0,2.0,2.0,23.0,0.0,3.0,1.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0
1087.0,1.0,0.8278750952018279,21.0,756.0,3.0,2.25,0.75,9150.0,3.0,99.0,0.6666644444518518,0.0,1.0,1.0,11.0,0.25,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
3326.5,0.0,0.9608220385723747,36.0,845.0,7.0,3.25,0.125,15276.0,1.0,45.0,0.0,0.0,1.0,2.0,15.0,0.0,4.0,4.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0
2424.75,0.0,1.4007234258399912,36.0,541.0,16.0,2.25,0.7647058823529411,7246.0,13.0,48.0,0.6923071597637233,1.0,3.0,3.0,11.0,0.07142857142857142,4.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0
3377.5,0.0,0.8972257033585191,57.0,593.0,15.0,3.25,0.1875,2967.0,3.0,88.0,0.6666644444518518,0.0,1.0,2.0,11.0,0.25,2.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0
201.1818181818182,1.0,0.6836218299267557,40.0,1171.0,10.0,3.25,0.6363636363636364,22495.0,7.0,46.0,0.9999985714306123,1.0,10.0,1.0,13.0,0.125,3.0,4.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0
261.0,0.0,0.993907083015994,21.0,895.0,3.0,2.5,0.75,2851.0,3.0,39.0,0.6666644444518518,0.0,9.0,1.0,24.0,0.5,1.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,0.0
475.1666666666667,1.0,1.0856816450875857,33.0,350.0,1.0,3.0,0.5,9150.0,1.0,34.0,0.0,0.0,5.0,1.0,13.0,0.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0
313.8181818181818,0.0,1.0663635593796479,37.0,921.0,17.0,2.25,0.2777777777777778,17663.0,5.0,98.0,0.7999984000032001,1.0,10.0,1.0,20.0,0.0,6.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0
657.25,0.0,0.7207540213368375,46.0,1144.0,7.0,3.25,0.125,16044.0,1.0,30.0,0.0,0.0,7.0,2.0,14.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0
1871.0,0.0,1.3510431641131166,41.0,143.0,8.0,2.25,0.8888888888888888,9558.0,8.0,56.0,0.8749989062513672,0.0,4.0,2.0,18.0,0.7777777777777778,1.0,1.0,2.0,5.0,3.0,1.0,3.0,7.0,1.0
954.1818181818181,0.0,1.3941200566174712,50.0,1046.0,20.0,3.75,0.19047619047619047,2755.0,4.0,100.0,0.7499981250046875,0.0,10.0,3.0,15.0,0.2,6.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0
277.39130434782606,1.0,0.9213955517949423,40.0,575.0,8.0,2.5,0.6666666666666666,6110.0,6.0,68.0,0.6666655555574075,2.0,22.0,2.0,12.0,0.14285714285714285,2.0,3.0,3.0,6.0,2.0,0.0,1.0,1.0,1.0
265.7,1.0,0.8200686628501848,31.0,408.0,3.0,3.0,0.5,7551.0,2.0,42.0,0.9999950000249999,0.0,9.0,1.0,16.0,0.6666666666666666,0.0,3.0,2.0,5.0,2.0,1.0,4.0,2.0,0.0
208.92307692307693,0.0,1.0342726580350343,21.0,156.0,1.0,3.0,0.5,25422.0,1.0,90.0,0.0,0.0,12.0,1.0,15.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,4.0,0.0,1.0
91.70833333333333,0.0,0.6793267320034839,29.0,1283.0,6.0,3.75,0.42857142857142855,18168.0,3.0,54.0,0.6666644444518518,0.0,23.0,1.0,16.0,0.25,8.5,4.0,4.0,4.0,3.0,1.0,4.0,1.0,0.0
654.0,0.0,0.8686685566194989,35.0,755.0,10.0,2.75,0.09090909090909091,19394.0,1.0,97.0,0.9999900000999989,0.0,9.0,2.0,19.0,0.0,8.5,3.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0
1908.0,0.0,1.1788074572980116,27.0,1469.0,5.0,2.75,0.8333333333333334,17881.0,5.0,82.0,0.39999920000160005,1.0,1.0,1.0,11.0,0.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0
525.3,0.0,0.7586349268932338,28.0,304.0,7.0,3.25,0.875,20750.0,7.0,92.0,0.7142846938790088,0.0,9.0,2.0,16.0,0.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,0.0
1370.625,0.0,1.4564144836900315,49.0,1261.0,26.0,2.75,0.18518518518518517,12066.0,5.0,31.0,0.39999920000160005,0.0,7.0,3.0,24.0,0.0,8.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0
329.06666666666666,0.0,0.7128539880344569,51.0,1178.0,18.0,3.0,0.3684210526315789,14862.0,7.0,87.0,0.9999985714306123,1.0,14.0,2.0,11.0,0.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0
847.6666666666666,0.0,0.7848831801385096,36.0,329.0,6.0,3.0,0.2857142857142857,11868.0,2.0,96.0,0.9999950000249999,1.0,2.0,1.0,13.0,0.6666666666666666,4.0,4.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0
265.2,1.0,0.7660003145329739,34.0,1362.0,9.0,2.25,0.5,4652.0,5.0,67.0,0.39999920000160005,0.0,19.0,2.0,13.0,0.0,8.0,1.0,4.0,3.0,4.0,1.0,2.0,0.0,1.0
5553.0,1.0,0.9695794254138729,55.0,1311.0,28.5,3.25,0.16129032258064516,23258.0,5.0,97.0,0.7999984000032001,0.0,2.0,4.0,13.0,0.16666666666666666,2.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0
387.27272727272725,1.0,0.6152264969665289,24.0,1371.0,5.0,3.75,0.8333333333333334,5915.0,5.0,77.0,0.39999920000160005,1.0,10.0,2.0,12.0,0.0,1.0,4.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0
825.3333333333334,0.0,0.9428789032749428,30.0,202.0,1.0,2.25,0.5,17434.0,1.0,72.0,0.0,1.0,2.0,1.0,18.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0
775.5,0.0,0.9574155032597942,26.0,575.0,7.0,2.5,0.75,6582.0,6.0,73.0,0.6666655555574075,0.0,3.0,1.0,22.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0
187.0,0.0,0.6925984491666596,22.0,253.0,2.0,2.5,0.6666666666666666,24440.0,2.0,43.0,0.49999750001249993,1.0,11.0,1.0,13.0,0.3333333333333333,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0
2532.0,0.0,1.0970095002248246,36.0,164.0,10.0,2.5,0.9090909090909091,3809.0,10.0,61.0,0.8999991000009,2.0,2.0,3.0,13.0,0.8181818181818182,1.0,2.0,3.0,2.0,2.0,0.0,2.0,9.0,0.0
457.0,1.0,0.7052528771594551,30.0,464.0,3.0,3.25,0.25,3427.0,1.0,40.0,0.0,0.0,4.0,1.0,23.0,0.0,8.5,3.0,4.0,4.0,3.0,1.0,3.0,0.0,1.0
202.26666666666668,0.0,0.9372384238580104,37.0,1107.0,18.0,2.5,0.9473684210526315,26914.0,18.0,95.0,0.3888886728396262,1.0,14.0,1.0,12.0,0.631578947368421,1.0,4.0,1.0,2.0,3.0,0.0,3.0,12.0,0.0
1905.0,0.0,0.8253566737473503,40.0,759.0,8.0,3.0,0.5555555555555556,22553.0,5.0,46.0,0.7999984000032001,2.0,2.0,2.0,12.0,0.16666666666666666,7.0,4.0,2.0,5.0,3.0,0.0,3.0,1.0,0.0
1288.0,0.0,0.7957568160376515,42.0,201.0,8.0,2.0,0.5555555555555556,20490.0,5.0,95.0,0.39999920000160005,1.0,1.0,1.0,16.0,0.16666666666666666,3.0,2.0,1.0,5.0,3.0,0.0,2.0,1.0,0.0
381.54545454545456,1.0,0.5753146876285102,37.0,1305.0,18.0,2.75,0.05263157894736842,21123.0,1.0,49.0,0.0,0.0,10.0,2.0,12.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0
1102.7692307692307,0.0,0.8941251313651687,43.0,982.0,25.0,2.25,0.9615384615384616,4345.0,18.0,59.0,0.399999840000064,1.0,12.0,4.0,11.0,0.11538461538461539,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0
1149.3333333333333,0.0,1.0651279121497759,40.0,555.0,20.0,2.5,0.047619047619047616,13436.0,1.0,78.0,0.0,1.0,2.0,2.0,22.0,0.0,6.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0
3234.3333333333335,0.0,1.210337074447019,54.0,821.0,24.0,1.75,0.16,8509.0,4.0,86.0,0.49999875000312505,1.0,5.0,5.0,11.0,0.2,4.0,1.0,1.0,4.0,3.0,0.0,3.0,1.0,0.0
1307.6,0.0,0.9442138115415881,34.0,1381.0,6.0,2.5,0.42857142857142855,12740.0,3.0,72.0,0.6666644444518518,1.0,4.0,2.0,15.0,0.25,8.5,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
538.25,0.0,0.590256146039639,31.0,480.0,13.0,1.5,0.9285714285714286,4156.0,13.0,31.0,0.7692301775152481,1.0,7.0,2.0,12.0,0.21428571428571427,1.0,2.0,1.0,5.0,3.0,0.0,2.0,3.0,0.0
102.63636363636364,0.0,0.6975228612628172,43.0,313.0,8.0,3.0,0.3333333333333333,15238.0,3.0,61.0,0.6666644444518518,1.0,21.0,1.0,20.0,0.25,7.0,4.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0
502.44444444444446,1.0,0.6006298490876719,43.0,1473.0,8.0,3.25,0.5555555555555556,2227.0,5.0,74.0,0.39999920000160005,0.0,8.0,2.0,14.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0
897.4,1.0,0.6480096929316467,25.0,891.0,5.0,2.75,0.8333333333333334,12090.0,5.0,99.0,0.7999984000032001,0.0,4.0,2.0,11.0,0.16666666666666666,1.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0
171.1153846153846,1.0,1.373159759510904,37.0,1063.0,15.0,2.25,0.8125,23866.0,13.0,72.0,0.8461531952667729,2.0,25.0,2.0,15.0,0.7142857142857143,3.0,2.0,3.0,2.0,3.0,0.0,1.0,10.0,0.0
1109.0,0.0,0.6851663889640959,31.0,329.0,4.0,2.75,0.8,16193.0,4.0,98.0,0.49999875000312505,1.0,1.0,1.0,12.0,0.6,1.0,4.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0
9598.5,1.0,1.117294929447753,39.0,1218.0,21.0,2.75,0.9545454545454546,8213.0,18.0,52.0,0.38095219954657167,1.0,1.0,5.0,14.0,0.045454545454545456,1.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0
1887.4285714285713,0.0,1.90806865678915,56.0,906.0,28.5,2.5,0.1891891891891892,18256.0,7.0,86.0,0.9999985714306123,3.0,6.0,4.0,11.0,0.875,8.5,3.0,1.0,0.0,4.0,0.0,4.0,7.0,0.0
505.9230769230769,0.0,0.949846166795507,30.0,1082.0,6.0,2.5,0.7142857142857143,19558.0,5.0,83.0,0.7999984000032001,0.0,12.0,2.0,11.0,0.6666666666666666,0.0,2.0,3.0,6.0,3.0,1.0,2.0,4.0,0.0
4196.0,0.0,1.2119673151509647,41.0,645.0,10.0,2.25,0.9090909090909091,19566.0,10.0,49.0,0.6999993000007,1.0,1.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0
253.22222222222223,0.0,1.4080200184392917,28.0,1300.0,10.0,2.75,0.9090909090909091,13535.0,10.0,79.0,0.0,1.0,17.0,2.0,12.0,0.09090909090909091,1.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,0.0
1007.75,0.0,1.2452234959036386,25.0,688.0,6.0,2.0,0.2857142857142857,9396.0,2.0,91.0,0.9999950000249999,1.0,3.0,1.0,13.0,0.0,5.0,1.0,1.0,5.0,3.0,0.0,3.0,0.0,1.0
1992.25,1.0,1.0923713952136282,52.0,319.0,28.0,3.25,0.1724137931034483,19609.0,5.0,39.0,0.7999984000032001,0.0,3.0,3.0,14.0,0.0,2.0,4.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0
